Season,Id,Topic,Target,User,Comment,Time,Reply,Flag,Like
2,169058,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,2bd3f04d-d1bd-4a97-80f6-e98565e8ec9c,"And I agree ArbitrumDAO is the center of a global, community-based process that builds harmony and equitable justice.",2023-09-20T02:13:00Z,0,0,0
2,169079,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,f3c05cfc-2a1c-4e64-9985-5994032b4738,Decentralized governance and personal expression leading the way,2023-09-20T03:44:00Z,0,0,0
2,169080,Vision,Shaping the future of financial equity,f3c05cfc-2a1c-4e64-9985-5994032b4738,Leading the way in financial equity through blockchain,2023-09-20T03:46:00Z,0,0,0
2,169082,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",f3c05cfc-2a1c-4e64-9985-5994032b4738,Universal access to financial empowerment on Ethereum,2023-09-20T03:48:00Z,0,0,0
2,169084,Vision,We unlock the full potential of decentralized technology making a brighter future for all,f3c05cfc-2a1c-4e64-9985-5994032b4738,Unlocking the potential of decentralized tech,2023-09-20T03:50:00Z,0,0,0
2,169086,Vision,The leader in Arbitrum retail and financial institution products.,f3c05cfc-2a1c-4e64-9985-5994032b4738,Leading the way in Arbitrum retail offerings,2023-09-20T03:52:00Z,0,0,0
2,169087,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,f3c05cfc-2a1c-4e64-9985-5994032b4738,Strengthening Ethereum through collaboration,2023-09-20T03:53:00Z,0,0,0
2,169089,Vision,Vision,f3c05cfc-2a1c-4e64-9985-5994032b4738,Decentralized governance empowers the community,2023-09-20T03:55:00Z,0,0,0
2,169092,Long-Term Priorities,Long-Term Priorities,f3c05cfc-2a1c-4e64-9985-5994032b4738,Long-term priorities for sustainable growth,2023-09-20T03:59:00Z,0,0,0
2,169093,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,c032a4af-9863-4dbc-8860-27e35d8fd34a,"The proposal clearly outlines the organization's mission and vision, which is essential for communicating its purpose to stakeholders",2023-09-20T04:04:00Z,0,0,0
2,169094,Vision,Shaping the future of financial equity,c032a4af-9863-4dbc-8860-27e35d8fd34a,"It highlights the importance of inclusivity and transparency, which are fundamental principles in blockchain and DeFi",2023-09-20T04:05:00Z,0,0,0
2,169095,Vision,Shaping a more inclusive and prosperous future for all.,c032a4af-9863-4dbc-8860-27e35d8fd34a,"The mention of a decentralized, inclusive community and the idea of fostering positive change through transparency and efficiency is in line with the ethos of blockchain communities.",2023-09-20T04:06:00Z,0,0,0
2,169096,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",c032a4af-9863-4dbc-8860-27e35d8fd34a,"The mention of transparency, inclusivity, and innovation as guiding principles reflects important values within the blockchain and decentralized finance space",2023-09-20T04:06:00Z,0,0,0
2,169097,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,c032a4af-9863-4dbc-8860-27e35d8fd34a,"The statement strongly emphasizes the organization's commitment to decentralization and equity, which are central themes in the blockchain and DeFi space.",2023-09-20T04:08:00Z,0,0,0
2,169100,Vision,We are the DAO gold standard in web3,c032a4af-9863-4dbc-8860-27e35d8fd34a,The statement is clear and straightforward,2023-09-20T04:11:00Z,0,0,0
2,169101,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,dff91a70-9c04-408f-a535-7b647dc9836b,but if tthe whale have more powerful in Dao thats not good bro,2023-09-20T04:13:00Z,0,0,0
2,169102,Vision,Token holders and delegates determining the direction of the Arbitrum community,c032a4af-9863-4dbc-8860-27e35d8fd34a,"The emphasis on token holders and delegates having the right to make proposals and participate in community voting aligns with the principles of decentralized governance, which is a key feature of many blockchain projects.",2023-09-20T04:14:00Z,0,0,0
2,169104,Vision,Shaping the future of financial equity,dff91a70-9c04-408f-a535-7b647dc9836b,agree but we need more plainness in this Dao. We need to know how many votes is legal,2023-09-20T04:16:00Z,0,0,0
2,169105,Vision,Shaping the future of financial equity,78239749-71ba-4f30-afc7-30f9b281da68,I agree community is more important than other,2023-09-20T04:18:00Z,0,0,0
2,169106,Vision,Vision,c032a4af-9863-4dbc-8860-27e35d8fd34a,Adding measurable outcomes and specific plans can make the vision more tangible.,2023-09-20T04:18:00Z,0,0,0
2,169107,Vision,Shaping a more inclusive and prosperous future for all.,78239749-71ba-4f30-afc7-30f9b281da68,Most of the quest can't hold for long terms that is a problem,2023-09-20T04:19:00Z,0,0,0
2,169109,Vision,Vision,78239749-71ba-4f30-afc7-30f9b281da68,Making more community event were the best things to do,2023-09-20T04:22:00Z,0,0,0
2,169110,Short-Term Priorities,Short-Term Priorities,c032a4af-9863-4dbc-8860-27e35d8fd34a,"These priorities demonstrate a well-rounded approach to improving the platform, engaging the community, and adapting to industry trends. Successful execution of these strategies can contribute to the growth and success of ArbitrumDAO in the short term.",2023-09-20T04:23:00Z,0,0,0
2,169111,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Transcending boundaries in the blockchain space,2023-09-20T04:25:00Z,0,0,0
2,169112,Vision,Shaping the future of financial equity,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Empowering individuals for a stronger future,2023-09-20T04:26:00Z,0,0,0
2,169113,Vision,Shaping a more inclusive and prosperous future for all.,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Unique and rewarding experiences that make a difference,2023-09-20T04:26:00Z,0,0,0
2,169114,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",ad1bb714-9296-4cf4-9f29-1fac3f43c389,Arbitrum DAOs global vision for innovation,2023-09-20T04:26:00Z,0,0,0
2,169116,Vision,We unlock the full potential of decentralized technology making a brighter future for all,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Arbitrum DAOs vision democratizing blockchain,2023-09-20T04:27:00Z,0,0,0
2,169118,Long-Term Priorities,Long-Term Priorities,c032a4af-9863-4dbc-8860-27e35d8fd34a,"These priorities aim to ensure long-term success, innovation, and resilience in the blockchain ecosystem",2023-09-20T04:27:00Z,0,0,0
2,169119,Vision,The leader in Arbitrum retail and financial institution products.,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Arbitrum DAO Your goto for retail products,2023-09-20T04:27:00Z,0,0,0
2,169120,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Arbitrum DAO A trusted partner in the blockchain world,2023-09-20T04:27:00Z,0,0,0
2,169122,Vision,Vision,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Tokenbased decisionmaking promotes fairness,2023-09-20T04:28:00Z,0,0,0
2,169125,Long-Term Priorities,Long-Term Priorities,ad1bb714-9296-4cf4-9f29-1fac3f43c389,Commitment to innovation and community empowerment,2023-09-20T04:29:00Z,0,0,0
2,169126,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,30da4c47-3f39-4eea-afa4-65369d9bcfab,Empowering the Ethereum network and its users,2023-09-20T04:35:00Z,0,0,0
2,169127,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,30da4c47-3f39-4eea-afa4-65369d9bcfab,Empowering the Ethereum network and its users,2023-09-20T04:35:00Z,0,0,0
2,169128,Vision,Shaping the future of financial equity,30da4c47-3f39-4eea-afa4-65369d9bcfab,A commitment to shaping financial equality,2023-09-20T04:35:00Z,0,0,0
2,169129,Vision,Shaping a more inclusive and prosperous future for all.,30da4c47-3f39-4eea-afa4-65369d9bcfab,Empowering communities for lasting impact,2023-09-20T04:35:00Z,0,0,0
2,169131,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,30da4c47-3f39-4eea-afa4-65369d9bcfab,ArbitrumDAOs vision for a communitydriven ecosystem,2023-09-20T04:36:00Z,0,0,0
2,169132,Vision,We unlock the full potential of decentralized technology making a brighter future for all,30da4c47-3f39-4eea-afa4-65369d9bcfab,A global inclusive ecosystem in the making,2023-09-20T04:36:00Z,0,0,0
2,169134,Vision,The leader in Arbitrum retail and financial institution products.,30da4c47-3f39-4eea-afa4-65369d9bcfab,Innovating for financial institutions with Arbitrum Stack,2023-09-20T04:36:00Z,0,0,0
2,169135,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,30da4c47-3f39-4eea-afa4-65369d9bcfab,Fostering lasting partnerships for Ethereums future,2023-09-20T04:37:00Z,0,0,0
2,169136,Vision,Token holders and delegates determining the direction of the Arbitrum community,30da4c47-3f39-4eea-afa4-65369d9bcfab,Userdriven decisionmaking with Arb tokens,2023-09-20T04:37:00Z,0,0,0
2,169137,Vision,Vision,30da4c47-3f39-4eea-afa4-65369d9bcfab,A model for true democratic participation,2023-09-20T04:37:00Z,0,0,0
2,169139,Short-Term Priorities,Short-Term Priorities,30da4c47-3f39-4eea-afa4-65369d9bcfab,Challenges and opportunities on the radar,2023-09-20T04:38:00Z,0,0,0
2,169140,Long-Term Priorities,Long-Term Priorities,30da4c47-3f39-4eea-afa4-65369d9bcfab,Positioning ArbitrumDAO as a blockchain leader,2023-09-20T04:38:00Z,0,0,0
2,169141,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,Driving growth in decentralized finance and governance,2023-09-20T04:43:00Z,0,0,0
2,169143,Vision,Shaping a more inclusive and prosperous future for all.,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,A mission to shape inclusivity and prosperity,2023-09-20T04:44:00Z,0,0,0
2,169145,Vision,We are the cradle of decentralization and equity; igniting a global governance and self expression movement.,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,Empowering every individuals voice and role,2023-09-20T04:44:00Z,0,0,0
2,169146,Vision,We unlock the full potential of decentralized technology making a brighter future for all,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,Empowering individuals in the digital economy,2023-09-20T04:44:00Z,0,0,0
2,169148,Vision,The leader in Arbitrum retail and financial institution products.,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,Driving progress in both retail and finance,2023-09-20T04:44:00Z,0,0,0
2,169149,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,1ea6936c-7823-4be4-9447-a7c0f9fe2bb7,Advancing the Ethereum ecosystem together,2023-09-20T04:45:00Z,0,0,0
2,169154,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,3971fb7f-691a-408c-acdd-2016fa2ff535,Pioneering a new era of ownership and empowerment,2023-09-20T04:52:00Z,0,0,0
2,169157,Vision,"Where anyone anywhere can seamlessly access, innovate, and transact for financial empowerment via Ethereum.",3971fb7f-691a-408c-acdd-2016fa2ff535,Creating a thriving decentralized ecosystem,2023-09-20T04:52:00Z,0,0,0
2,169159,Vision,We unlock the full potential of decentralized technology making a brighter future for all,3971fb7f-691a-408c-acdd-2016fa2ff535,Blockchain for all regardless of background,2023-09-20T04:52:00Z,0,0,0
2,169160,Vision,We are the DAO gold standard in web3,3971fb7f-691a-408c-acdd-2016fa2ff535,A trailblazer for decentralized organizations,2023-09-20T04:52:00Z,0,0,0
2,169162,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,3971fb7f-691a-408c-acdd-2016fa2ff535,Creating a thriving interconnected blockchain space,2023-09-20T04:53:00Z,0,0,0
2,169163,Vision,Token holders and delegates determining the direction of the Arbitrum community,3971fb7f-691a-408c-acdd-2016fa2ff535,Putting the power in the hands of the people,2023-09-20T04:53:00Z,0,0,0
2,169166,Short-Term Priorities,Short-Term Priorities,3971fb7f-691a-408c-acdd-2016fa2ff535,A roadmap for blockchain ecosystem success,2023-09-20T04:54:00Z,0,0,0
2,169168,Vision,We are a leading global movement where decentralized governance and personal expression guide decision-making,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Catalyzing technological advancement worldwide,2023-09-20T04:58:00Z,0,0,0
2,169169,Vision,Shaping the future of financial equity,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Attracting a worldwide membership for innovation,2023-09-20T04:58:00Z,0,0,0
2,169170,Vision,Shaping a more inclusive and prosperous future for all.,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Putting financial empowerment at the forefront,2023-09-20T04:58:00Z,0,0,0
2,169173,Vision,We unlock the full potential of decentralized technology making a brighter future for all,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Creating a space for innovation to flourish,2023-09-20T04:59:00Z,0,0,0
2,169175,Vision,The leader in Arbitrum retail and financial institution products.,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Retail solutions with Arbitrum and Arbitrum Nova,2023-09-20T04:59:00Z,0,0,0
2,169176,Vision,We ensure the Ethereum ecosystem is strong and cooperative.,e73db4c3-3163-4a7e-8d79-7f12b6ee1d3b,Our vision A stronger cooperative Ethereum,2023-09-20T04:59:00Z,0,0,0
